,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
11787,1970,0.543,0.521,1,-11.589,1,0.0807,0.773,0.0,0.0855,0.573,112.942,153640,1,25.96896,8,0
11788,1970,0.54,0.841,10,-11.94,1,0.0495,0.235,0.785,0.0822,0.826,101.625,160267,4,49.45431,6,0
11789,1970,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,232760,4,35.84442,12,1
11790,1970,0.555,0.503,0,-14.833,1,0.0565,0.967,0.574,0.114,0.936,125.988,606179,4,26.90922,28,0
11791,1970,0.598,0.673,2,-10.431,1,0.0693,0.0422,6.84e-05,0.289,0.59,102.035,197693,4,70.74656,6,1
11792,1970,0.497,0.636,8,-8.71,1,0.0723,0.683,0.0,0.228,0.69,93.777,204056,4,36.91326,10,1
11793,1970,0.922,0.6,2,-12.126,1,0.0651,0.0374,2.16e-05,0.026,0.911,129.413,263000,4,31.3323,14,1
11794,1970,0.598,0.56,10,-10.529,1,0.029,0.263,9.54e-05,0.43,0.676,110.402,194240,4,52.94676,8,1
11795,1970,0.604,0.354,9,-14.07,1,0.0313,0.836,0.00474,0.103,0.635,137.349,180960,4,39.63909,8,1
11796,1970,0.644,0.691,4,-6.572,0,0.032,0.311,2.33e-05,0.152,0.824,89.356,250560,4,19.88227,11,1
11797,1970,0.61,0.855,6,-5.384,1,0.0425,0.514,0.0,0.822,0.412,118.192,302472,4,34.17166,17,1
11798,1970,0.212,0.314,9,-11.944,0,0.0536,0.824,0.587,0.172,0.0455,65.166,608840,4,26.22255,18,0
11799,1970,0.748,0.676,10,-8.234,1,0.0543,0.0752,0.0,0.101,0.788,95.305,287080,4,43.61948,12,1
11800,1970,0.546,0.724,5,-9.831,0,0.0352,0.888,0.91,0.134,0.772,115.065,257413,3,34.17957,13,0
11801,1970,0.488,0.306,4,-9.174,0,0.0389,0.928,0.793,0.111,0.252,103.437,246453,4,37.83464,13,0
11802,1970,0.184,0.2,3,-12.472,1,0.0346,0.733,0.000381,0.125,0.148,184.381,160093,3,33.97256,9,0
11803,1970,0.588,0.344,7,-6.348,0,0.0494,0.983,0.908,0.687,0.741,127.157,392467,4,45.88147,19,0
11804,1970,0.537,0.491,7,-15.353,1,0.0255,0.133,0.0,0.0835,0.819,95.271,149053,4,31.36404,8,1
11805,1970,0.671,0.233,11,-18.003,0,0.0378,0.874,0.00016,0.12,0.486,108.063,133960,4,36.71546,8,1
11806,1970,0.735,0.567,10,-14.054,0,0.0875,0.582,6.79e-06,0.422,0.965,145.091,184733,4,28.40991,9,1
11807,1970,0.432,0.551,1,-9.839,1,0.0474,0.666,0.000193,0.56,0.683,153.793,196673,4,28.98838,11,1
11808,1970,0.22,0.0964,5,-30.339,0,0.0703,0.938,0.8,0.0936,0.0393,98.251,1218707,3,33.96222,49,0
11809,1970,0.805,0.498,5,-16.685,1,0.0548,0.109,3.28e-05,0.0289,0.963,110.395,237600,4,18.93566,9,1
11810,1970,0.523,0.743,1,-10.76,1,0.24,0.0437,0.0,0.322,0.648,202.607,259760,4,34.2717,13,1
11811,1970,0.171,0.0332,1,-22.575,1,0.0482,0.982,0.472,0.101,0.039,172.944,382867,4,26.06295,20,0
11812,1970,0.625,0.536,8,-8.962,1,0.0354,0.572,8.03e-05,0.119,0.729,129.178,192973,4,58.66079,8,1
11813,1970,0.517,0.617,0,-11.54,1,0.0359,0.185,1.1e-06,0.198,0.67,152.222,194347,4,26.53181,12,1
11814,1970,0.47,0.352,4,-9.786,1,0.0258,0.891,0.0,0.137,0.571,100.516,187573,4,23.50279,10,1
11815,1970,0.402,0.645,7,-8.232,0,0.0448,0.476,0.0131,0.0975,0.893,200.193,255234,4,32.36584,12,0
11816,1970,0.568,0.253,2,-13.607,1,0.0261,0.765,0.0,0.0696,0.366,99.082,202733,4,31.10239,9,1
11817,1970,0.522,0.532,2,-8.476,1,0.025,0.387,0.00011,0.0681,0.588,107.961,220773,4,24.36076,10,1
11818,1970,0.318,0.911,9,-6.989,0,0.137,0.0104,9.94e-06,0.36,0.462,171.61,187000,4,87.92436,7,0
11819,1970,0.597,0.403,0,-13.236,1,0.0432,0.154,5.59e-06,0.0762,0.83,100.361,281000,3,35.03211,13,0
11820,1970,0.487,0.482,2,-13.091,1,0.0459,0.164,0.000868,0.0778,0.91,171.15,181760,4,44.04325,9,1
11821,1970,0.705,0.405,0,-10.124,1,0.0298,0.528,9.7e-05,0.113,0.627,98.132,183893,3,28.34797,6,0
11822,1970,0.525,0.526,10,-10.625,1,0.0306,0.105,0.000604,0.104,0.787,103.49,194360,4,36.00517,12,1
11823,1970,0.453,0.51,7,-12.779,0,0.0418,0.429,0.964,0.559,0.401,161.336,127429,4,46.88686,6,0
11824,1970,0.495,0.899,5,-7.238,1,0.0817,0.355,5.73e-05,0.268,0.841,206.906,210760,4,19.019,12,1
11825,1970,0.758,0.448,0,-5.971,1,0.0422,0.644,0.0,0.0881,0.573,79.581,212666,4,50.00735,9,0
11826,1970,0.684,0.186,11,-10.291,0,0.0586,0.918,1.08e-05,0.0665,0.478,136.958,160800,4,32.69814,6,0
11827,1970,0.495,0.507,5,-8.382,1,0.225,0.821,0.0,0.926,0.383,112.407,621133,4,49.55761,28,0
11828,1970,0.63,0.737,8,-10.217,1,0.0273,0.0621,0.188,0.132,0.648,110.121,406933,4,27.65503,22,1
11829,1970,0.462,0.542,10,-8.143,1,0.0338,0.238,0.0,0.115,0.255,139.881,237467,4,28.08765,11,1
11830,1970,0.631,0.156,7,-15.585,1,0.112,0.417,0.365,0.135,0.166,147.838,80640,4,16.82281,6,0
11831,1970,0.385,0.283,2,-13.32,1,0.0889,0.929,0.0,0.107,0.231,75.442,102507,3,24.08719,6,0
11832,1970,0.521,0.745,9,-13.528,1,0.0359,0.00364,0.000217,0.124,0.914,131.694,465560,4,58.2088,19,0
11833,1970,0.597,0.706,1,-9.305,0,0.0282,1.71e-05,0.0692,0.0673,0.817,123.277,199627,4,40.67419,10,1
11834,1970,0.566,0.789,4,-8.315,0,0.0281,0.179,0.00191,0.332,0.767,130.547,270333,4,41.33248,11,1
11835,1970,0.624,0.66,5,-9.74,1,0.0473,0.796,0.683,0.0649,0.374,102.872,238667,4,50.99854,10,0
11836,1970,0.826,0.469,8,-13.957,1,0.0709,0.237,0.944,0.0429,0.475,104.923,311413,4,24.16656,16,1
11837,1970,0.527,0.294,9,-14.293,1,0.035,0.514,0.0,0.37,0.615,120.81,253827,4,42.48543,12,0
11838,1970,0.831,0.386,0,-12.539,1,0.039,0.154,0.00259,0.115,0.908,115.861,286533,4,16.95792,11,0
11839,1970,0.641,0.74,6,-8.425,1,0.118,0.249,0.0,0.281,0.914,152.939,214973,4,35.20334,8,1
11840,1970,0.168,0.00383,1,-21.71,1,0.0465,0.789,0.883,0.0755,0.458,76.214,101707,1,32.40912,4,0
11841,1970,0.231,0.184,7,-20.153,1,0.044,0.989,0.0,0.185,0.788,80.042,405333,4,31.01613,15,0
11842,1970,0.536,0.629,2,-7.746,1,0.0287,0.116,0.000712,0.407,0.552,90.554,251733,4,63.74817,9,0
11843,1970,0.203,0.275,1,-13.408,1,0.0421,0.927,0.713,0.128,0.33,165.645,239160,3,44.89634,10,0
11844,1970,0.308,0.376,4,-15.24,1,0.0626,0.116,2.52e-06,0.166,0.158,186.047,389280,3,45.80676,17,1
11845,1970,0.69,0.525,9,-7.361,1,0.0285,0.541,3.45e-05,0.288,0.842,121.597,153560,4,20.59799,8,0
11846,1970,0.407,0.509,3,-14.426,1,0.0809,0.111,0.0,0.117,0.492,187.357,325267,4,23.78134,14,1
11847,1970,0.559,0.505,2,-16.529,1,0.0288,0.319,0.00211,0.222,0.678,98.665,214667,4,25.27808,9,1
11848,1970,0.596,0.589,0,-8.747,1,0.037,0.551,0.0,0.0897,0.587,75.288,156293,4,35.60948,8,1
11849,1970,0.436,0.561,4,-7.229,1,0.0735,0.228,0.0,0.343,0.591,105.299,226240,1,21.15735,11,0
11850,1970,0.521,0.914,3,-3.549,1,0.0854,0.0642,0.00192,0.0528,0.825,145.375,195893,4,27.88517,9,1
11851,1970,0.386,0.509,2,-8.055,0,0.0307,0.291,0.913,0.117,0.493,79.771,106733,4,55.41662,5,0
11852,1970,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4,32.80048,12,1
11853,1970,0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.67,198066,4,25.58587,9,1
11854,1970,0.491,0.71,7,-11.097,1,0.0301,0.283,0.844,0.0862,0.948,131.67,209507,4,37.61789,11,0
11855,1970,0.575,0.626,9,-8.302,1,0.028,0.00237,0.000226,0.177,0.802,128.118,305068,4,30.27144,16,1
11856,1970,0.0842,0.318,1,-15.774,0,0.0355,0.986,0.863,0.117,0.057,168.01,141893,3,40.88871,9,0
11857,1970,0.681,0.732,9,-11.718,1,0.0461,0.0377,0.0395,0.0955,0.755,119.175,490800,4,49.11834,17,1
11858,1970,0.226,0.273,7,-15.652,1,0.0352,0.0689,0.0723,0.0998,0.103,120.85,275667,4,16.98141,12,1
11859,1970,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,252240,4,25.00071,11,1
11860,1970,0.704,0.72,2,-11.188,0,0.0491,0.108,0.00202,0.366,0.727,129.571,215640,4,24.23925,8,1
11861,1970,0.409,0.699,3,-9.972,0,0.035,0.00309,0.00249,0.0834,0.678,110.004,279800,4,41.30313,9,1
11862,1970,0.349,0.357,11,-12.077,1,0.0282,0.244,3.5e-06,0.113,0.707,147.884,141280,4,35.56611,7,1
11863,1970,0.539,0.266,4,-11.316,1,0.135,0.912,1.45e-06,0.73,0.513,130.352,241440,4,33.4293,12,1
11864,1970,0.774,0.698,9,-7.5,1,0.0481,0.157,0.00027,0.0684,0.969,122.325,203867,4,49.99485,11,1
11865,1970,0.541,0.504,11,-14.191,0,0.457,0.375,0.0,0.421,0.707,68.482,192040,4,48.27432,6,1
11866,1970,0.346,0.38,2,-16.341,0,0.0364,0.933,0.97,0.112,0.638,152.635,130267,4,33.55743,8,0
11867,1970,0.63,0.376,3,-13.305,1,0.0304,0.563,0.0,0.148,0.815,94.057,213027,4,64.86701,10,1
11868,1970,0.725,0.83,9,-8.28,1,0.0405,0.397,0.000353,0.284,0.966,137.175,196507,4,28.81437,9,0
11869,1970,0.489,0.894,1,-14.8,1,0.089,0.803,0.551,0.114,0.0352,181.379,30320,3,0.0,2,0
11870,1970,0.592,0.541,1,-10.53,1,0.332,0.783,0.0,0.0706,0.701,109.625,299933,3,19.3962,16,1
11871,1970,0.542,0.479,9,-13.849,0,0.0378,0.28,0.52,0.0818,0.599,143.829,153084,4,19.14509,7,0
11872,1970,0.465,0.395,10,-11.837,1,0.0372,0.506,0.001,0.0948,0.594,129.207,407960,4,54.07264,13,0
11873,1970,0.181,0.101,3,-24.764,0,0.0329,0.401,0.845,0.377,0.183,89.182,164955,3,22.4053,10,0
11874,1970,0.82,0.464,11,-8.45,1,0.0481,0.156,0.0,0.101,0.872,109.374,207307,4,36.84774,8,1
11875,1970,0.548,0.646,10,-11.487,1,0.0274,0.00011,0.601,0.098,0.758,138.102,245867,4,81.44697,9,0
11876,1970,0.687,0.471,9,-13.283,0,0.0319,0.242,0.00854,0.299,0.631,136.368,196387,4,42.39622,10,0
11877,1970,0.617,0.353,9,-13.804,1,0.0336,0.822,0.275,0.132,0.291,92.855,227640,4,31.5305,11,0
11878,1970,0.308,0.379,0,-13.439,1,0.0315,0.518,0.99,0.341,0.0926,76.969,240933,4,39.31006,6,0
11879,1970,0.656,0.662,4,-10.346,1,0.0493,0.0964,0.000612,0.0853,0.717,114.612,288480,4,55.14438,12,1
11880,1970,0.463,0.553,6,-14.648,1,0.0465,0.573,3.66e-05,0.315,0.715,100.608,215987,4,28.63916,9,1
11881,1970,0.597,0.0283,10,-19.171,1,0.0438,0.948,9.76e-05,0.127,0.375,87.312,300231,4,50.64071,16,0
11882,1970,0.761,0.404,8,-14.037,1,0.0494,0.565,0.0,0.848,0.969,120.411,107224,4,27.04268,5,1
11883,1970,0.656,0.499,11,-10.307,1,0.0294,0.243,0.0,0.322,0.806,111.148,155813,4,18.38861,8,1
11884,1970,0.433,0.595,8,-9.591,1,0.0364,0.0209,0.0,0.0879,0.506,113.903,164373,4,26.22826,8,0
11885,1970,0.47,0.185,11,-13.627,1,0.0408,0.844,0.0014,0.113,0.605,127.935,165507,4,60.05362,6,0
11886,1970,0.326,0.707,4,-8.275,0,0.0567,0.254,4.22e-06,0.345,0.387,101.967,496200,4,20.26411,20,0
11887,1970,0.647,0.794,2,-7.584,1,0.0611,0.00178,0.0202,0.285,0.863,119.99,901000,4,24.54839,38,1
11888,1970,0.448,0.222,0,-16.59,0,0.03,0.96,0.889,0.114,0.382,92.253,154280,4,38.93238,6,0
11889,1970,0.614,0.535,2,-13.257,0,0.0328,0.406,9.93e-05,0.115,0.82,155.6,148187,4,25.26405,8,1
11890,1970,0.474,0.443,9,-13.922,1,0.0281,0.718,0.00849,0.335,0.698,107.848,208000,3,71.50933,9,0
11891,1970,0.55,0.514,5,-16.065,0,0.0367,0.443,4.64e-05,0.0692,0.667,81.994,342587,4,43.60773,15,0
11892,1970,0.348,0.911,2,-8.806,1,0.0786,0.0114,0.0019,0.283,0.435,147.733,223253,4,26.84691,14,0
11893,1970,0.689,0.486,11,-7.788,1,0.0276,0.621,0.0,0.111,0.501,112.978,196000,4,43.4344,10,1
11894,1970,0.483,0.974,2,-4.954,1,0.0716,0.000163,0.438,0.426,0.665,134.619,361080,4,46.49602,9,0
11895,1970,0.794,0.595,7,-6.509,1,0.0398,0.0453,1.79e-06,0.107,0.867,137.645,226933,4,28.93383,16,0
11896,1970,0.264,0.405,5,-12.483,1,0.0301,0.309,0.106,0.287,0.319,127.376,219827,3,29.68468,12,1
11897,1970,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,304926,4,49.64353,12,1
11898,1970,0.657,0.527,1,-12.709,0,0.0374,0.703,0.000124,0.0787,0.96,88.537,196627,4,26.85163,10,0
11899,1970,0.372,0.746,9,-10.653,1,0.0799,0.19,0.0,0.107,0.462,153.296,243800,4,35.35834,11,1
11900,1970,0.555,0.897,4,-3.469,1,0.0293,0.361,0.94,0.536,0.965,131.712,184627,4,29.86854,8,1
11901,1970,0.57,0.698,0,-7.638,1,0.117,0.761,1.26e-05,0.0703,0.781,143.709,142320,3,26.64339,8,0
11902,1970,0.632,0.71,6,-8.805,1,0.0264,0.356,1.55e-06,0.301,0.916,130.608,233373,4,29.19235,10,1
11903,1970,0.579,0.849,0,-10.658,1,0.104,0.144,0.0285,0.0739,0.926,159.94,194467,4,32.20046,9,1
11904,1970,0.574,0.664,5,-11.5,1,0.0346,0.0737,0.0,0.22,0.936,122.956,215667,4,24.43119,10,1
11905,1970,0.541,0.75,7,-9.875,0,0.0363,0.501,0.0,0.362,0.954,87.777,148160,4,28.02917,8,0
11906,1970,0.419,0.537,7,-8.588,1,0.029,0.48,0.0,0.143,0.661,169.1,236093,4,33.46018,12,1
11907,1970,0.909,0.627,11,-8.631,0,0.0348,0.0961,0.0,0.0464,0.945,111.757,200507,4,56.46425,10,1
11908,1970,0.327,0.886,2,-5.6,1,0.0722,0.094,0.000195,0.35,0.16,134.991,286693,4,37.3603,9,1
11909,1970,0.544,0.705,4,-8.419,1,0.0377,0.0436,2.2e-06,0.99,0.821,92.3,247911,4,17.95539,10,0
11910,1970,0.453,0.51,0,-8.94,1,0.0357,0.458,0.0,0.106,0.747,83.045,123667,4,24.36528,7,1
11911,1970,0.371,0.437,1,-14.429,1,0.0396,0.456,0.818,0.0982,0.58,101.545,893667,3,35.80831,36,0
11912,1970,0.435,0.161,5,-10.84,1,0.0298,0.911,0.000214,0.113,0.291,136.166,167387,4,26.77675,9,1
11913,1970,0.316,0.223,11,-14.091,0,0.0343,0.334,0.00964,0.19,0.126,183.3,168093,4,45.2247,9,0
11914,1970,0.188,0.478,9,-5.738,0,0.0313,0.635,0.817,0.153,0.28,169.533,167333,4,18.32853,9,0
11915,1970,0.364,0.00325,9,-29.065,1,0.0562,0.994,0.642,0.112,0.0441,73.516,187052,4,113.80279,7,0
11916,1970,0.274,0.404,4,-13.541,0,0.0406,0.531,0.937,0.979,0.125,124.371,391920,4,62.10586,17,0
11917,1970,0.722,0.309,8,-15.865,1,0.0446,0.355,0.000472,0.11,0.697,116.636,209787,3,37.87998,10,1
11918,1970,0.475,0.556,6,-8.388,0,0.0321,0.312,0.0,0.216,0.917,200.033,279587,4,34.96749,11,1
11919,1970,0.548,0.577,10,-8.622,1,0.0265,0.555,0.126,0.14,0.808,96.469,235373,4,70.00559,10,1
11920,1970,0.713,0.265,5,-18.008,0,0.952,0.85,0.0,0.192,0.522,129.093,177427,1,20.47685,7,0
11921,1970,0.672,0.499,3,-15.091,1,0.0289,0.268,0.0,0.0999,0.782,113.929,184552,4,52.22876,8,1
11922,1970,0.596,0.456,2,-16.667,1,0.0405,0.599,0.00163,0.202,0.518,83.685,491107,4,35.83542,23,0
11923,1970,0.379,0.371,9,-9.374,1,0.0312,0.534,0.000132,0.0965,0.373,138.654,221704,4,38.06478,11,1
11924,1970,0.824,0.622,7,-6.411,1,0.176,0.0788,0.00124,0.0679,0.769,166.913,231867,4,27.75464,14,0
11925,1970,0.433,0.48,8,-17.561,1,0.464,0.599,0.0401,0.0489,0.173,124.383,448480,3,39.55256,17,0
11926,1970,0.475,0.0306,7,-28.249,1,0.0472,0.985,0.869,0.102,0.336,76.454,171000,4,26.86411,9,0
11927,1970,0.375,0.23,8,-18.835,1,0.0546,0.888,5.79e-05,0.0501,0.0871,115.878,151027,5,57.06726,6,0
11928,1970,0.44,0.831,2,-6.34,1,0.134,0.297,0.0,0.13,0.689,92.271,179913,4,21.08864,11,0
11929,1970,0.285,0.166,4,-17.849,1,0.0358,0.353,0.0,0.336,0.268,117.55,306533,3,52.97596,13,0
11930,1970,0.499,0.3,5,-17.716,1,0.0509,0.199,7.11e-05,0.127,0.229,140.888,271216,4,30.9343,15,1
11931,1970,0.665,0.634,7,-10.651,0,0.0418,0.694,1.01e-06,0.152,0.941,96.5,238293,4,46.64269,8,0
11932,1970,0.477,0.398,10,-9.986,1,0.0509,0.543,0.00141,0.0524,0.395,153.933,358693,3,56.87763,13,1
11933,1970,0.62,0.54,4,-14.636,0,0.0422,0.349,2.53e-05,0.187,0.759,118.823,303533,4,34.45681,12,1
11934,1970,0.69,0.5,4,-16.145,0,0.0909,0.598,0.0288,0.11,0.586,191.539,236093,4,20.17474,11,1
11935,1970,0.189,0.415,0,-12.316,0,0.0312,0.587,0.873,0.178,0.246,64.945,182080,4,29.90633,8,0
11936,1970,0.651,0.601,4,-9.417,0,0.0409,0.541,0.0,0.268,0.818,125.071,158133,4,33.51128,10,0
11937,1970,0.425,0.33,7,-12.994,0,0.0314,0.761,0.687,0.152,0.168,104.129,389569,4,107.71523,12,0
11938,1970,0.806,0.762,4,-7.121,1,0.0307,0.653,0.0,0.454,0.98,110.628,295787,4,41.6662,10,1
11939,1970,0.296,0.528,8,-10.011,1,0.0465,0.234,0.0,0.147,0.453,200.62,284907,3,103.98799,9,1
11940,1970,0.573,0.322,4,-14.057,1,0.031,0.355,0.156,0.209,0.747,136.274,157933,4,22.91828,10,0
11941,1970,0.287,0.315,4,-9.447,0,0.0304,0.892,0.392,0.282,0.24,113.626,182667,4,61.71557,7,0
11942,1970,0.951,0.57,4,-11.374,0,0.0474,0.25,0.0377,0.097,0.966,127.152,187373,4,21.55424,8,1
11943,1970,0.222,0.123,7,-16.07,1,0.0307,0.945,0.37,0.0725,0.0927,82.592,92773,4,25.69792,5,0
11944,1970,0.289,0.767,0,-7.521,1,0.0519,0.00125,0.0,0.102,0.847,168.79,157067,4,41.64762,10,0
11945,1970,0.587,0.792,8,-5.488,1,0.121,0.741,2.25e-05,0.678,0.881,116.345,168120,4,32.56051,9,1
11946,1970,0.474,0.32,11,-20.721,0,0.0381,0.548,0.00364,0.179,0.396,113.157,211560,4,20.3354,13,1
11947,1970,0.476,0.285,7,-19.479,0,0.0358,0.805,0.687,0.257,0.53,150.07,174467,4,34.36767,9,0
11948,1970,0.272,0.553,1,-10.031,1,0.0543,0.345,0.00103,0.239,0.178,188.313,180600,4,38.25264,7,1
11949,1970,0.261,0.156,10,-16.488,1,0.0348,0.92,2.3e-05,0.0978,0.131,136.63,224341,4,60.27757,12,0
11950,1970,0.439,0.274,0,-16.033,1,0.0377,0.793,8.49e-05,0.227,0.682,201.5,186333,4,36.56726,11,0
11951,1970,0.664,0.634,2,-6.348,1,0.0349,0.683,3.34e-05,0.221,0.666,93.914,208467,4,30.20764,10,1
11952,1970,0.621,0.424,4,-15.084,1,0.246,0.523,0.0,0.11,0.558,107.477,209348,4,43.05504,9,1
11953,1970,0.666,0.733,9,-5.884,1,0.0563,0.138,0.000349,0.0892,0.597,101.858,304733,4,21.39093,15,1
11954,1970,0.438,0.31,7,-10.418,1,0.0591,0.399,0.0,0.357,0.628,167.353,171280,3,30.87788,10,0
11955,1970,0.208,0.495,9,-11.675,0,0.0364,0.474,0.856,0.121,0.293,98.131,337973,3,45.35618,15,0
11956,1970,0.583,0.384,6,-9.947,0,0.0337,0.417,0.0405,0.276,0.497,121.562,135920,4,83.82421,5,0
11957,1970,0.627,0.652,11,-12.142,1,0.0642,0.00667,0.378,0.132,0.482,101.956,159133,4,40.10141,6,0
11958,1970,0.428,0.646,9,-13.955,1,0.0379,0.773,0.886,0.164,0.953,91.885,86160,4,60.79711,4,0
11959,1970,0.713,0.689,7,-10.99,1,0.0443,0.187,6.64e-06,0.0938,0.897,103.528,138253,4,69.83192,5,0
11960,1970,0.602,0.884,9,-7.412,1,0.0459,0.379,0.00195,0.975,0.77,130.491,240173,4,21.97813,9,1
11961,1970,0.651,0.648,9,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,381627,4,43.20587,16,1
11962,1970,0.617,0.664,0,-11.701,1,0.0345,0.0984,0.0,0.203,0.932,127.005,171013,4,33.51971,8,1
11963,1970,0.383,0.888,1,-8.233,1,0.236,0.00477,1.26e-05,0.348,0.47,161.002,429160,4,46.09686,19,0
11964,1970,0.471,0.195,2,-15.354,1,0.0271,0.625,0.0,0.199,0.396,81.055,161933,3,45.38472,8,1
11965,1970,0.683,0.874,2,-5.079,1,0.0831,0.335,0.00243,0.327,0.801,126.457,168960,4,44.62617,9,0
11966,1970,0.275,0.264,9,-13.31,0,0.0317,0.784,0.325,0.146,0.0384,63.285,143267,3,60.0335,7,0
11967,1970,0.551,0.915,2,-0.983,1,0.0331,0.0353,0.59,0.0898,0.931,90.617,74147,4,33.94943,4,0
11968,1970,0.667,0.673,10,-12.151,1,0.0293,0.134,0.376,0.116,0.976,98.097,165735,4,64.26785,5,1
11969,1970,0.688,0.401,9,-12.171,1,0.0312,0.453,0.0556,0.281,0.796,111.719,140733,4,21.08385,7,1
11970,1970,0.515,0.558,3,-11.878,1,0.095,0.552,0.0,0.173,0.848,77.485,201600,4,31.8472,10,1
11971,1970,0.633,0.833,11,-9.248,1,0.0287,0.0601,1.57e-05,0.134,0.981,127.471,202227,4,40.24694,11,1
11972,1970,0.634,0.744,10,-6.198,0,0.025,0.0011,4.3e-05,0.0936,0.739,103.808,204653,4,54.28994,9,1
11973,1970,0.699,0.669,5,-10.372,0,0.0403,0.164,5.26e-05,0.254,0.947,110.951,380173,4,23.15697,13,1
11974,1970,0.604,0.377,5,-12.179,1,0.0358,0.651,2.37e-06,0.103,0.9,128.523,153707,4,30.8117,7,1
11975,1970,0.743,0.404,9,-10.102,0,0.0703,0.381,0.0,0.0782,0.766,139.922,214253,4,35.94004,11,0
11976,1970,0.654,0.355,5,-15.685,1,0.0404,0.63,0.00447,0.0937,0.736,117.617,141773,4,33.66257,9,0
11977,1970,0.64,0.576,9,-12.851,1,0.0449,0.499,0.00443,0.103,0.935,125.429,383640,4,31.00875,16,1
11978,1970,0.476,0.24,9,-13.127,1,0.0343,0.144,0.0163,0.142,0.135,133.686,241040,4,22.29427,13,0
11979,1970,0.607,0.638,11,-5.79,1,0.0498,0.54,2.06e-06,0.143,0.61,94.976,166280,4,27.41186,11,1
11980,1970,0.444,0.92,1,-3.845,1,0.0639,0.0294,1.05e-05,0.0567,0.824,133.316,227587,4,30.9249,8,1
11981,1970,0.429,0.317,0,-11.322,1,0.0292,0.927,3.5e-06,0.116,0.302,102.109,211107,3,46.74,11,1
11982,1970,0.482,0.579,9,-11.308,0,0.0256,0.438,0.853,0.263,0.17,135.253,277440,4,74.30752,11,0
11983,1970,0.254,0.288,2,-9.782,1,0.0327,0.534,8.01e-06,0.245,0.129,122.838,266547,4,43.82369,11,0
11984,1970,0.476,0.386,5,-15.358,0,0.0416,0.00552,0.021,0.0523,0.799,115.867,264267,4,34.21387,12,0
11985,1970,0.524,0.682,2,-9.96,1,0.0293,0.163,0.000184,0.0938,0.962,134.531,139960,4,37.03425,9,0
11986,1970,0.8,0.369,1,-13.57,1,0.0492,0.0117,0.000555,0.0846,0.864,83.403,188627,4,80.0709,7,0
11987,1970,0.271,0.927,2,-8.03,1,0.118,0.000178,0.361,0.113,0.395,125.258,307060,4,30.1948,12,0
11988,1970,0.486,0.562,2,-8.382,1,0.0377,0.607,4.12e-06,0.668,0.711,96.12,244133,4,21.49083,14,1
11989,1970,0.563,0.418,4,-8.503,1,0.0287,0.374,0.0,0.102,0.347,133.493,246080,4,29.56943,17,1
11990,1970,0.602,0.802,9,-5.313,1,0.0281,0.221,2.32e-05,0.0949,0.77,119.957,185080,4,40.30974,8,1
11991,1970,0.51,0.425,10,-8.798,1,0.0248,0.437,0.000189,0.0611,0.814,88.999,157893,4,34.49207,7,1
11992,1970,0.343,0.856,2,-4.666,1,0.085,0.259,0.000673,0.224,0.679,161.846,139693,4,23.70651,8,0
11993,1970,0.319,0.359,11,-12.634,0,0.0384,0.227,1.63e-06,0.234,0.184,126.662,488533,3,21.6042,17,0
11994,1970,0.533,0.772,7,-7.017,1,0.121,0.344,0.00269,0.116,0.857,137.369,251760,4,39.34834,10,0
11995,1970,0.664,0.915,4,-5.797,1,0.0335,0.0792,0.0,0.0748,0.518,118.769,189587,4,70.68658,11,0
11996,1970,0.662,0.543,11,-9.022,0,0.0479,0.0452,0.0229,0.132,0.967,133.881,78347,4,30.56539,4,0
11997,1970,0.264,0.202,0,-15.677,0,0.0305,0.774,0.000128,0.287,0.256,146.008,182840,3,43.02664,10,1
11998,1970,0.294,0.246,10,-14.528,1,0.0487,0.935,1.66e-06,0.668,0.109,79.261,182147,5,51.05084,7,0
11999,1970,0.615,0.405,4,-12.386,0,0.0376,0.49,0.000129,0.348,0.645,118.531,354627,4,26.96214,16,1
12000,1970,0.604,0.749,2,-7.591,1,0.0381,0.65,0.0277,0.0564,0.889,89.013,334080,4,22.45732,16,0
12001,1970,0.622,0.21,5,-16.335,1,0.0336,0.938,0.00143,0.298,0.662,101.617,164747,4,43.16074,9,1
12002,1970,0.219,0.936,4,-7.124,0,0.107,8.75e-06,0.000207,0.441,0.552,137.465,109060,4,64.97263,5,0
12003,1970,0.427,0.481,5,-10.53,1,0.117,0.771,0.0,0.105,0.763,169.812,159467,4,22.55554,9,1
12004,1970,0.548,0.942,7,-4.291,0,0.143,0.043,0.000537,0.375,0.54,130.966,284000,4,18.81655,11,1
12005,1970,0.521,0.0897,4,-15.321,1,0.0541,0.878,0.0,0.117,0.347,133.702,190067,3,20.38659,12,0
